,SHEETBAR,DATE,LATITUDE,LONGITUDE,FLDNUM,STRATUM,LOCATCD,TN,TP,TEMP,DO,TURB,COND,VEL,SS,WDP,CHLcal,SECCHI,YEAR,MONTH,SEASON,PredictedTN,PredictedTP,PredictedVEL
5250,45013740,07/23/2007,37.4723040293413,-89.4774028957559,5,1,752061,,,35.73074,6.8,34.0,491.0,,68.4,7.1,35.73074,,2007,7,SUMMER,2.0060836485681794,0.2036950399354341,0.15511967006606142
5251,45013741,07/23/2007,37.4630375857874,-89.4687963749686,5,1,752062,,,33.60331,6.6,38.0,491.0,,69.9,8.6,33.60331,,2007,7,SUMMER,2.4281530662539867,0.20038341366075144,0.10371918849998177
5252,45013742,07/23/2007,37.4478979443831,-89.4446490895001,5,1,752063,,,45.02425,6.7,23.0,492.0,,69.8,9.6,45.02425,,2007,7,SUMMER,2.5540453359924977,0.1870181288243383,0.10291004830102868
5253,45013743,07/23/2007,37.4315004846606,-89.4386473093392,5,1,752064,,,42.78485,6.8,28.0,490.0,,58.7,9.3,42.78485,,2007,7,SUMMER,2.5162373508256017,0.18311865053358226,0.10185174053878114
5254,45013744,07/23/2007,37.427765760551,-89.4343057153867,5,1,752009,2.709,0.203,46.14395,6.8,32.0,492.0,,77.0,7.4,46.14395,,2007,7,SUMMER,2.709,0.203,0.10125850335605634
5255,45013745,07/23/2007,37.4169020744933,-89.4325624387969,5,1,752066,,,51.1826,7.0,25.0,491.0,,58.1,10.6,51.1826,,2007,7,SUMMER,2.572938631930481,0.18896676472825585,0.09919152262766792
5256,45013746,07/23/2007,37.418564921227,-89.4279652822596,5,1,752065,,,46.81577,6.8,29.0,492.0,,72.8,7.9,46.81577,,2007,7,SUMMER,2.566844575665486,0.18833822977715775,0.09924613948434782
5257,45013747,07/23/2007,37.4075645726723,-89.4217120274729,5,1,752067,,,54.09382,6.9,28.0,493.0,,69.3,8.0,54.09382,,2007,7,SUMMER,2.497310137880226,0.16669395543502843,0.0947440952160064
5258,45013748,07/23/2007,37.4003676163589,-89.4220547004991,5,1,752068,,,45.80804,6.6,34.0,492.0,,43.2,8.8,45.80804,,2007,7,SUMMER,2.4980524897141105,0.16582060033634027,0.09297084424615279
5259,45013749,07/23/2007,37.4001055540973,-89.4282781314058,5,2,752041,2.486,0.18,41.66515,7.1,19.0,491.0,0.15,30.7,5.1,41.66515,,2007,7,SUMMER,2.486,0.18,0.15
5260,45013750,07/23/2007,37.3947589301051,-89.4302259560591,5,2,752132,,,37.41029,8.0,16.0,489.0,0.06,23.7,4.8,37.41029,,2007,7,SUMMER,2.492708171342809,0.1721080337143422,0.06
5261,45013751,07/23/2007,37.3943431933729,-89.4313748772876,5,2,752133,,,38.64196,7.9,15.0,489.0,0.16,19.1,4.3,38.64196,,2007,7,SUMMER,2.4913087364345277,0.17375442772408473,0.16
5262,45013752,07/23/2007,37.3925779972773,-89.4325878215311,5,2,752134,,,34.49907,8.4,15.0,489.0,0.16,18.7,4.0,34.49907,,2007,7,SUMMER,2.4876679131135058,0.17803774927822852,0.16
5263,45013753,07/23/2007,37.3916783653924,-89.4326305091696,5,2,752042,2.503,0.16,38.08211,8.4,15.0,489.0,0.22,19.3,5.4,38.08211,,2007,7,SUMMER,2.503,0.16,0.22
5264,45013757,07/23/2007,37.384845961525,-89.4301320536558,5,2,752135,,,35.39483,9.1,15.0,487.0,0.33,16.9,3.0,35.39483,,2007,7,SUMMER,2.497614961182709,0.15925723602520125,0.33
5265,45013758,07/23/2007,37.3835305854813,-89.4313235099187,5,2,752043,2.474,0.156,23.1901,9.3,14.0,489.0,0.14,15.8,4.5,23.1901,,2007,7,SUMMER,2.474,0.156,0.14
5266,45013759,07/23/2007,37.3723362366076,-89.4335478346736,5,2,752136,,,22.51828,9.7,17.0,490.0,0.14,18.9,5.8,22.51828,,2007,7,SUMMER,2.4648608191005668,0.17656315702372555,0.14
5267,45013760,07/23/2007,37.3877729152228,-89.4226540852016,5,1,752069,,,41.77712,7.0,30.0,490.0,,71.5,6.6,41.77712,,2007,7,SUMMER,2.5153193460943117,0.16579244618420103,0.22554727284556175
5268,45013761,07/23/2007,37.3859053511808,-89.4204848322721,5,1,752010,2.647,0.197,31.92376,6.7,27.0,492.0,,64.3,8.7,31.92376,,2007,7,SUMMER,2.647,0.197,0.22819911572784451
5269,45013762,07/23/2007,37.3676564880051,-89.412887306117,5,2,752044,2.951,0.16,28.90057,8.9,13.0,489.0,0.09,17.3,6.3,28.90057,,2007,7,SUMMER,2.951,0.16,0.09
5270,45013763,07/23/2007,37.3645420490339,-89.4141644874132,5,2,752137,,,30.91603,9.2,13.0,489.0,0.1,17.4,4.2,30.91603,,2007,7,SUMMER,2.853811530178387,0.162699679717267,0.1
5271,45013764,07/23/2007,37.3609948773781,-89.4160264977471,5,2,752045,2.771,0.165,29.23648,9.4,14.0,490.0,0.08,17.6,6.6,29.23648,,2007,7,SUMMER,2.771,0.165,0.08
5272,45013765,07/23/2007,37.3463730274383,-89.4240574504088,5,2,752138,,,21.62252,10.1,14.0,489.0,0.15,15.8,6.8,21.62252,,2007,7,SUMMER,2.7387527643451874,0.18462829345395593,0.15
5273,45013766,07/23/2007,37.34324136908,-89.4247703504639,5,2,752139,,,19.60706,9.8,15.0,491.0,0.06,16.9,2.9,19.60706,,2007,7,SUMMER,2.7704736288419007,0.19680683964465834,0.06
5274,45013767,07/23/2007,37.3423417373659,-89.4248130553433,5,2,752140,,,31.13997,10.1,14.0,489.0,0.02,16.5,5.3,31.13997,,2007,7,SUMMER,2.8616844081646624,0.2109036937764001,0.02
5275,45013768,07/23/2007,37.3423587834394,-89.4253764437217,5,2,752046,2.672,0.159,23.74995,10.1,14.0,490.0,0.02,16.6,5.5,23.74995,,2007,7,SUMMER,2.672,0.159,0.02
5276,45013769,07/23/2007,37.3752464277604,-89.4255076316286,5,1,752070,,,34.16316,7.2,27.0,491.0,,63.8,6.5,34.16316,,2007,7,SUMMER,2.5683367039711644,0.1783572535422991,0.14
5277,45013770,07/23/2007,37.3607841517381,-89.4239372258954,5,1,752071,,,36.85044,7.1,26.0,493.0,,71.0,7.2,36.85044,,2007,7,SUMMER,2.612373884917912,0.17868340289845488,0.09156283270580653
5278,45013771,07/23/2007,37.3555227373159,-89.428701545933,5,1,752072,,,34.16316,6.8,33.0,492.0,,71.5,6.7,34.16316,,2007,7,SUMMER,2.7007406716424147,0.19944603287246673,0.1123302711377357
5279,45013772,07/23/2007,37.3573901231514,-89.4308701999439,5,1,752011,2.458,0.192,37.29832,7.0,25.0,492.0,,70.0,10.8,37.29832,,2007,7,SUMMER,2.458,0.192,0.11486022153120387
5280,45013773,07/23/2007,37.3483937595487,-89.4312966537846,5,1,752012,2.784,0.202,33.49134,7.1,25.0,493.0,,75.4,7.9,33.49134,,2007,7,SUMMER,2.784,0.202,0.10096788376612045
5281,45013777,07/24/2007,37.3448632543837,-89.4337208283183,5,1,752013,2.873,0.214,37.07438,6.7,30.0,514.0,,60.6,2.5,37.07438,34.0,2007,7,SUMMER,2.873,0.214,0.04029132264405885
5282,45013778,07/24/2007,37.3449312568422,-89.435974481944,5,1,752073,,,31.47588,6.8,39.0,513.0,,66.9,6.4,31.47588,34.0,2007,7,SUMMER,2.815999977279433,0.2009999948181163,0.04028936734312406
5283,45013779,07/24/2007,37.3431319717423,-89.4360596276942,5,1,752015,2.759,0.188,34.05119,6.7,31.0,514.0,,54.3,3.1,34.05119,34.0,2007,7,SUMMER,2.759,0.188,0.02
5284,45013780,07/24/2007,37.343539060823,-89.4495813868141,5,1,752014,2.459,0.165,27.78087,7.2,20.0,509.0,,23.0,5.4,27.78087,46.0,2007,7,SUMMER,2.459,0.165,0.02
5285,45013781,07/24/2007,37.3400081253309,-89.4520045587349,5,1,752016,2.776,0.194,32.03573,6.6,30.0,514.0,,61.1,9.7,32.03573,35.0,2007,7,SUMMER,2.776,0.194,0.019999999999999997
5286,45013782,07/24/2007,37.3383440492283,-89.4565963140386,5,1,752075,,,34.27513,6.6,37.0,513.0,,66.4,8.7,34.27513,35.0,2007,7,SUMMER,2.5684097475885492,0.1750090936279745,0.02
5287,45013783,07/24/2007,37.3388160469762,-89.472371075617,5,1,752017,2.775,0.195,36.6265,6.8,37.0,514.0,,69.0,6.6,36.6265,33.0,2007,7,SUMMER,2.775,0.195,0.019999999999999997
5288,45013787,07/24/2007,37.3390848179341,-89.4813853899517,5,1,752074,,,34.3871,6.5,35.0,512.0,,48.9,7.1,34.3871,33.0,2007,7,SUMMER,2.7688698862336576,0.19568112375181576,0.020000000000000004
5289,45013788,07/24/2007,37.3321553286028,-89.4907351000525,5,1,752076,,,33.04346,6.7,36.0,513.0,,66.3,4.5,33.04346,37.0,2007,7,SUMMER,2.772160250493841,0.1953155277229065,0.019999999999999997
5290,45013789,07/24/2007,37.3248908195622,-89.4888170658198,5,1,752018,2.766,0.196,39.31378,7.8,31.0,511.0,,56.9,3.1,39.31378,35.0,2007,7,SUMMER,2.766,0.196,0.6000397402418567
5291,45013790,07/24/2007,37.3301549979632,-89.4840588671559,5,1,752077,,,30.02027,6.9,37.0,512.0,,67.1,2.2,30.02027,37.0,2007,7,SUMMER,2.771960641169719,0.1953377065366979,0.02
5292,45013791,07/24/2007,37.3130285077166,-89.5141850713014,5,1,752019,2.548,0.203,34.49907,7.0,33.0,509.0,,62.5,5.9,34.49907,28.0,2007,7,SUMMER,2.548,0.203,0.6003076459519477
5293,45013792,07/24/2007,37.3039648252118,-89.5123482919893,5,1,752078,,,39.64969,6.9,32.0,512.0,,61.1,5.9,39.64969,32.0,2007,7,SUMMER,2.6353752246519204,0.19216836058034045,0.6003875305702313
5294,45013793,07/24/2007,37.2933672630877,-89.5196043123166,5,1,752079,,,37.41029,6.6,34.0,511.0,,67.3,10.8,37.41029,31.0,2007,7,SUMMER,2.5978980910180223,0.19681428623743524,0.6010675467669911
5295,45013794,07/24/2007,37.2897683366198,-89.5197702958436,5,1,752081,,,37.85817,6.8,27.0,512.0,,55.6,12.4,37.85817,31.0,2007,7,SUMMER,2.8538891583672683,0.19801204828703617,0.6015040921632422
5296,45013795,07/24/2007,37.2801221117033,-89.513450093969,5,2,752047,2.669,0.188,29.79633,7.5,28.0,514.0,0.56,51.9,3.3,29.79633,41.0,2007,7,SUMMER,2.669,0.188,0.56
5297,45013796,07/24/2007,37.279639039552,-89.5123449219706,5,2,752141,,,40.20954,7.3,32.0,512.0,0.64,60.8,3.0,40.20954,41.0,2007,7,SUMMER,2.9209317832929305,0.2016425153407724,0.64
5298,45013797,07/24/2007,37.2745742487555,-89.508632956357,5,2,752120,,,40.32151,7.3,31.0,513.0,0.36,57.7,2.3,40.32151,36.0,2007,7,SUMMER,2.7759497640511963,0.19379150346847632,0.36
5299,45013798,07/24/2007,37.2736579016438,-89.5081116305773,5,2,752121,,,38.30605,7.4,32.0,513.0,0.38,55.6,2.1,38.30605,35.0,2007,7,SUMMER,2.7508107739702505,0.19243018631607856,0.38
5300,45013799,07/24/2007,37.2708922171973,-89.5059848200674,5,2,752048,2.946,0.203,31.36391,7.3,26.0,513.0,0.25,41.9,4.7,31.36391,41.0,2007,7,SUMMER,2.946,0.203,0.25
5301,45013803,07/24/2007,37.2672933293221,-89.5061513169736,5,2,752142,,,25.54147,8.2,22.0,512.0,0.26,34.2,2.0,25.54147,46.0,2007,7,SUMMER,2.8594599072450255,0.19923738727152285,0.26
5302,45013804,07/24/2007,37.2672766963176,-89.5055884391882,5,2,752143,,,30.58012,8.0,18.0,512.0,0.26,26.1,2.7,30.58012,45.0,2007,7,SUMMER,2.8615153142758927,0.19932675279460405,0.26
5303,45013805,07/24/2007,37.2667602777663,-89.5033577593836,5,2,752122,,,32.59558,7.2,23.0,513.0,0.26,33.4,3.2,32.59558,38.0,2007,7,SUMMER,2.880013495202964,0.20013102153056364,0.26
5304,45013806,07/24/2007,37.2659104785766,-89.5050880105915,5,2,752144,,,30.46815,8.2,22.0,511.0,0.3,31.1,3.1,30.46815,44.0,2007,7,SUMMER,2.8808453095839335,0.20016718737321448,0.3
5305,45013807,07/24/2007,37.2630781511534,-89.5007101337935,5,2,752036,2.808,0.197,33.04346,7.4,24.0,513.0,0.31,42.8,3.0,33.04346,41.0,2007,7,SUMMER,2.808,0.197,0.31
5306,45013808,07/24/2007,37.2616785969599,-89.4990841520698,5,2,752037,2.89,0.184,31.36391,8.0,21.0,513.0,0.43,33.3,3.2,31.36391,44.0,2007,7,SUMMER,2.89,0.184,0.43
5307,45013809,07/24/2007,37.2898346168387,-89.5220225138452,5,1,752080,,,31.36391,6.8,34.0,514.0,,60.8,9.9,31.36391,31.0,2007,7,SUMMER,2.8512770041024647,0.19787059589002517,0.6014770868311539
5308,45013810,07/24/2007,37.2573778712673,-89.5212628207468,5,1,752082,,,30.13224,6.8,37.0,513.0,,71.5,7.7,30.13224,32.0,2007,7,SUMMER,2.8785996815016572,0.20006955136963728,0.2799120914696408
5309,45013811,07/24/2007,37.2536463996122,-89.5169262312697,5,1,752083,,,34.61104,6.8,40.0,513.0,,55.3,10.8,34.61104,30.0,2007,7,SUMMER,2.8494274474002754,0.19043223394873682,0.3050856657069593
5310,45013812,07/24/2007,37.2495823653122,-89.5013351091904,5,1,752084,,,32.93149,6.7,35.0,505.0,,64.4,5.5,32.93149,32.0,2007,7,SUMMER,2.8062129119922865,0.21592902933590447,0.2933552009933378
5311,45013813,07/24/2007,37.2476329952053,-89.4963538563935,5,2,752106,,,22.40631,7.5,31.0,515.0,,30.4,4.7,22.40631,42.0,2007,7,SUMMER,2.810268912475742,0.21457702917475271,0.23036804169863295
5312,45013814,07/24/2007,37.2561135630923,-89.4937063991507,5,2,752050,2.839,0.205,41.77712,7.5,33.0,511.0,0.31,57.8,1.7,41.77712,38.0,2007,7,SUMMER,2.839,0.205,0.31
5313,45013815,07/24/2007,37.2602790232029,-89.4974582303756,5,2,752123,,,34.27513,7.5,32.0,513.0,0.28,65.2,1.7,34.27513,34.0,2007,7,SUMMER,2.8353333228751225,0.19266666832467566,0.28
5314,45013816,07/24/2007,37.2528477116454,-89.4899131822086,5,1,752020,2.776,0.226,38.30605,6.8,37.0,517.0,,72.3,7.6,38.30605,38.0,2007,7,SUMMER,2.776,0.226,0.24168553168853857
5315,45013817,07/24/2007,37.2563629846882,-89.4869320685473,5,2,752049,2.787,0.212,28.7886,7.5,49.0,518.0,0.17,63.3,1.5,28.7886,33.0,2007,7,SUMMER,2.787,0.212,0.17
5316,45013818,07/25/2007,37.139520037852,-89.4062471500893,5,2,752028,2.563,0.174,21.51055,7.9,20.0,498.0,,23.4,1.8,21.51055,48.0,2007,7,SUMMER,2.563,0.174,0.19423962306072295
5317,45013819,07/25/2007,37.1375842183468,-89.4018375379343,5,2,752107,,,29.68436,7.7,21.0,499.0,0.21,25.5,2.9,29.68436,51.0,2007,7,SUMMER,2.545760556387303,0.174,0.21
5318,45013820,07/25/2007,37.1362518325306,-89.4024633694764,5,2,752029,2.497,0.174,29.57239,7.6,20.0,498.0,0.18,24.0,2.1,29.57239,43.0,2007,7,SUMMER,2.497,0.174,0.18
5319,45013821,07/25/2007,37.1334333408861,-89.3986585677244,5,2,752108,,,33.93922,7.7,27.0,501.0,0.78,40.3,1.4,33.93922,38.0,2007,7,SUMMER,2.5145154436056276,0.17644629100637255,0.78
5320,45013822,07/25/2007,37.1334504299377,-89.3992203873669,5,2,752030,2.676,0.199,28.00481,7.7,30.0,499.0,0.78,44.0,1.4,28.00481,38.0,2007,7,SUMMER,2.676,0.199,0.78
5321,45013823,07/25/2007,37.1251998258438,-89.3945486566641,5,2,752109,,,18.15145,8.5,26.0,497.0,0.2,25.6,1.8,18.15145,38.0,2007,7,SUMMER,2.624950542860873,0.20104197828556508,0.2
5322,45013824,07/25/2007,37.1247329006786,-89.3940082679833,5,2,752110,,,25.31753,8.4,29.0,494.0,0.12,34.9,1.9,25.31753,36.0,2007,7,SUMMER,2.629935232595942,0.2008425906961623,0.12
5323,45013825,07/25/2007,37.1234176598445,-89.3951958518939,5,2,752124,,,29.79633,8.3,29.0,499.0,0.15,37.3,2.1,29.79633,35.0,2007,7,SUMMER,2.635271778620391,0.20062912885518439,0.15
5324,45013826,07/25/2007,37.1215499595464,-89.3930343671415,5,2,752145,,,31.81179,8.1,26.0,500.0,0.17,32.3,1.7,31.81179,35.0,2007,7,SUMMER,2.6553801867816356,0.19982479252873458,0.17
5325,45013827,07/25/2007,37.1197335786511,-89.3925581293112,5,2,752146,,,25.09359,8.3,38.0,495.0,0.14,42.9,1.5,25.09359,36.0,2007,7,SUMMER,2.3544203688160064,0.19759973293819558,0.14
5326,45013828,07/25/2007,37.1196822249365,-89.3908729883237,5,2,752051,2.551,0.204,30.69209,7.9,30.0,499.0,0.3,41.6,1.4,30.69209,36.0,2007,7,SUMMER,2.551,0.204,0.3
5327,45013832,07/25/2007,37.118367013371,-89.392060537638,5,2,752125,,,23.30207,8.3,32.0,499.0,0.25,40.3,1.4,23.30207,34.0,2007,7,SUMMER,2.359876168061517,0.1977773636113052,0.25
5328,45013833,07/25/2007,37.1174502632769,-89.3915415864615,5,2,752126,,,26.99708,8.5,54.0,498.0,0.18,62.0,1.3,26.99708,21.0,2007,7,SUMMER,2.370493686375099,0.198123050254073,0.18
5329,45013834,07/25/2007,37.1155996345503,-89.3899420371026,5,2,752147,,,29.01254,8.2,28.0,497.0,0.18,34.5,3.1,29.01254,25.0,2007,7,SUMMER,2.3990809934475252,0.19905379978666363,0.18
5330,45013835,07/25/2007,37.1152182950685,-89.3922101401095,5,2,752148,,,25.31753,9.0,51.0,499.0,0.1,57.7,1.3,25.31753,22.0,2007,7,SUMMER,2.4038104006460563,0.1992077804861507,0.1
5331,45013836,07/25/2007,37.1054465965779,-89.3819882786289,5,1,752098,,,39.53772,7.0,36.0,499.0,,63.3,12.1,39.53772,28.0,2007,7,SUMMER,2.4375247562922957,0.209360679470328,0.1387678437578454
5332,45013837,07/25/2007,37.0558551157969,-89.3809749366884,5,2,752127,,,38.19408,7.3,38.0,500.0,0.65,66.5,1.8,38.19408,38.0,2007,7,SUMMER,2.622318259835291,0.23160774848876065,0.65
5333,45013838,07/25/2007,37.055405299797,-89.3809963269844,5,2,752128,,,36.51453,7.2,38.0,500.0,0.63,66.4,1.9,36.51453,38.0,2007,7,SUMMER,2.6222708304589952,0.23160965413334395,0.63
5334,45013839,07/25/2007,37.0544885234914,-89.3804778803073,5,2,752129,,,33.60331,7.2,36.0,500.0,0.78,75.4,2.3,33.60331,38.0,2007,7,SUMMER,2.6220939821366174,0.23161675964629663,0.78
5335,45013840,07/25/2007,37.0452176200976,-89.371927140149,5,2,752149,,,35.05892,7.6,35.0,496.0,0.78,79.8,2.2,35.05892,34.0,2007,7,SUMMER,2.613800000007376,0.23194999999970362,0.78
5336,45013841,07/25/2007,37.041567568388,-89.3704152355158,5,2,752150,,,35.39483,7.7,39.0,501.0,0.72,71.6,1.5,35.39483,32.0,2007,7,SUMMER,2.6086594130339504,0.23215654144060022,0.72
5337,45013842,07/25/2007,37.0411693078147,-89.3721200419566,5,2,752038,2.737,0.227,39.9856,7.5,37.0,497.0,0.39,71.4,1.6,39.9856,34.0,2007,7,SUMMER,2.737,0.227,0.39
5338,45013843,07/25/2007,37.0402696823699,-89.3721629037907,5,2,752052,2.513,0.236,39.64969,7.5,38.0,500.0,0.71,71.0,1.9,39.64969,35.0,2007,7,SUMMER,2.513,0.236,0.71
5339,45013844,07/25/2007,37.039335694126,-89.3710835463417,5,2,752130,,,38.75393,7.3,36.0,501.0,0.5,72.9,2.7,38.75393,34.0,2007,7,SUMMER,2.650216604987402,0.23048683283532764,0.5
5340,45013845,07/25/2007,37.0460619311858,-89.3848124024983,5,1,752101,,,32.37164,7.0,36.0,497.0,,65.4,12.6,32.37164,34.0,2007,7,SUMMER,2.6231069876979864,0.23157605852999158,0.7021633601953641
5341,45013846,07/25/2007,37.0800511095751,-89.3764502494167,5,1,752100,,,43.45667,7.2,42.0,497.0,,80.5,6.0,43.45667,32.0,2007,7,SUMMER,2.4390698809024953,0.20958141155749932,0.6399093880615323
5342,45013847,07/25/2007,37.10191669681,-89.3844059546018,5,1,752099,,,39.42575,7.0,39.0,497.0,,65.7,2.3,39.42575,30.0,2007,7,SUMMER,2.4424400945189157,0.2100628706455594,0.13956869409622585
5343,45013848,07/25/2007,37.1037845186245,-89.3865666945843,5,1,752026,2.421,0.207,33.37937,7.3,37.0,495.0,,57.5,2.1,33.37937,32.0,2007,7,SUMMER,2.421,0.207,0.13971445103746022
5344,45013852,07/25/2007,37.1055837787534,-89.3864811122101,5,1,752025,2.456,0.212,33.15543,7.0,38.0,496.0,,63.9,3.4,33.15543,28.0,2007,7,SUMMER,2.456,0.212,0.13947021243032667
5345,45013853,07/25/2007,37.1056523061688,-89.3887275404054,5,1,752024,2.336,0.197,34.61104,7.2,30.0,496.0,,49.7,3.6,34.61104,38.0,2007,7,SUMMER,2.336,0.197,0.1400610239983917
5346,45013854,07/25/2007,37.1281311091449,-89.4169131117233,5,1,752097,,,38.52999,7.2,38.0,499.0,,61.4,8.9,38.52999,32.0,2007,7,SUMMER,2.411981472116227,0.19242766121618735,0.4902195974851533
5347,45013855,07/25/2007,37.1299304219704,-89.4168281722965,5,1,752096,,,42.11303,7.2,39.0,498.0,,65.5,6.8,42.11303,30.0,2007,7,SUMMER,2.451900745425076,0.1921723687780545,0.1956091095108613
5348,45013856,07/25/2007,37.1318656811868,-89.4212377841959,5,1,752095,,,35.73074,7.6,38.0,495.0,,77.2,10.0,35.73074,31.0,2007,7,SUMMER,2.492118527672363,0.18559399547366556,0.19541600936910655
5349,45013857,07/25/2007,37.1356001156386,-89.4255628806751,5,1,752023,2.294,0.218,39.9856,7.2,38.0,496.0,,63.1,4.5,39.9856,29.0,2007,7,SUMMER,2.294,0.218,0.1952364472451925
5350,45013858,07/25/2007,37.1391987701089,-89.4253933580218,5,1,752094,,,39.76166,7.0,38.0,498.0,,61.1,8.6,39.76166,28.0,2007,7,SUMMER,2.5118332293395302,0.18236928590728876,0.19513386096924656
5351,45013859,07/26/2007,37.4852358433479,-89.4881007375123,5,1,752059,,,35.05892,6.8,34.0,497.0,,65.1,11.3,35.05892,30.0,2007,7,SUMMER,1.9941996744814179,0.20504549153620255,0.15509900714418162
5352,45013860,07/26/2007,37.4851686205608,-89.4858427486959,5,1,752060,,,39.08984,6.8,35.0,497.0,,60.9,6.8,39.08984,26.0,2007,7,SUMMER,1.9962235441124985,0.20481550635085247,0.15510183815867715
5353,45013861,07/26/2007,37.4908353197096,-89.494622205097,5,1,752008,2.065,0.197,37.7462,7.2,36.0,498.0,,60.0,5.4,37.7462,30.0,2007,7,SUMMER,2.065,0.197,0.15509003995621298
5354,45013862,07/26/2007,37.514495087593,-89.502562645114,5,1,752007,1.977,0.207,42.00106,6.8,40.0,496.0,,64.2,6.5,42.00106,28.0,2007,7,SUMMER,1.977,0.207,0.9450399165772384
5355,45013863,07/26/2007,37.5328989715454,-89.5152779451709,5,1,752058,,,42.44894,6.8,40.0,497.0,,71.8,10.6,42.44894,27.0,2007,7,SUMMER,2.077722178219278,0.21538742574261258,0.9450693978145039
5356,45013864,07/26/2007,37.5364977326553,-89.5151102820354,5,1,752006,2.101,0.216,43.12076,6.9,37.0,500.0,,60.6,6.6,43.12076,26.0,2007,7,SUMMER,2.101,0.216,0.9450724980192132
5357,45013865,07/26/2007,37.5383638571682,-89.5172860997384,5,1,752005,2.063,0.215,41.44121,7.0,35.0,497.0,,66.0,6.1,41.44121,28.0,2007,7,SUMMER,2.063,0.215,0.9450793958348795
5358,45013866,07/26/2007,37.5420960005091,-89.5216380597448,5,1,752004,1.737,0.183,42.44894,6.9,33.0,493.0,,75.6,6.0,42.44894,27.0,2007,7,SUMMER,1.737,0.183,0.9450950204390931
5359,45013870,07/26/2007,37.562022554651,-89.5252376999466,5,1,752057,,,38.19408,7.4,40.0,496.0,,64.2,8.1,38.19408,26.0,2007,7,SUMMER,1.9159246297951342,0.20056315384492115,0.9451660515360818
5360,45013871,07/26/2007,37.5637553130489,-89.5228935754494,5,1,752056,,,45.24819,7.1,35.0,501.0,,64.5,7.5,45.24819,27.0,2007,7,SUMMER,1.9808199946602243,0.19699408357873252,0.945162716131908
5361,45013872,07/26/2007,37.5888799175086,-89.5194593659967,5,1,752003,2.19,0.209,44.57637,7.1,36.0,502.0,,61.2,6.2,44.57637,29.0,2007,7,SUMMER,2.19,0.209,0.9454514322337673
5362,45013873,07/26/2007,37.6155357676413,-89.5068901781153,5,1,752002,2.01,0.215,42.33697,7.1,40.0,496.0,,70.9,2.1,42.33697,26.0,2007,7,SUMMER,2.01,0.215,0.9107432785121685
5363,45013874,07/26/2007,37.6281981772583,-89.5085624162317,5,1,752053,,,46.36789,6.9,36.0,497.0,,66.9,6.9,46.36789,28.0,2007,7,SUMMER,1.914516441440072,0.20758220720035903,1.206095449074474
5364,45013875,07/26/2007,37.6227331217499,-89.5065530126816,5,1,752054,,,43.3447,6.9,43.0,496.0,,69.8,4.2,43.3447,27.0,2007,7,SUMMER,1.9146556408943312,0.20827820447165502,1.2031265668004818
5365,45013876,07/26/2007,37.6210008143778,-89.5088994543425,5,1,752001,1.914,0.205,45.02425,6.8,41.0,496.0,,70.2,3.0,45.02425,26.0,2007,7,SUMMER,1.914,0.205,1.2017029202584752
5366,45013877,07/26/2007,37.6192014718801,-89.5089836951344,5,1,752055,,,41.77712,7.2,39.0,497.0,,67.5,3.5,41.77712,28.0,2007,7,SUMMER,1.9146432110328502,0.20821605516425107,0.8594198507018824
5367,45013878,07/26/2007,37.6211012783917,-89.5122926769744,5,2,752039,1.915,0.21,39.42575,7.2,39.0,495.0,0.98,64.9,3.2,39.42575,26.0,2007,7,SUMMER,1.915,0.21,0.98
5368,45013879,07/26/2007,37.6197517667219,-89.5123557971647,5,2,752111,,,47.71153,7.1,40.0,495.0,1.4,70.0,2.7,47.71153,27.0,2007,7,SUMMER,1.9143090171973398,0.2065450859866991,1.4
5369,45013880,07/26/2007,37.6183855190303,-89.5118533952369,5,2,752112,,,48.27138,7.2,44.0,497.0,1.3,57.4,2.8,48.27138,25.0,2007,7,SUMMER,1.9144378291208746,0.20718914560437296,1.3
5370,45013881,07/26/2007,37.6174691068497,-89.5113299663556,5,2,752113,,,38.52999,7.1,42.0,496.0,0.44,71.1,1.1,38.52999,29.0,2007,7,SUMMER,1.9644288037789952,0.21260151598836818,0.44
